# This file was generated by compile.regmap.R, followed by translation
# of non-ASCII characters (letter with accents):
#
#   iconv -f utf8 -t ascii//TRANSLIT regmap.csv > regmap_new.csv
#   mv regmap_new.csv regmap.csv
#
array_id,ecotype_id,median_intensity,latitude,longitude,nativename,firstname,surname,site,region,country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
312,5987,376,49.4112,16.2815,DraIV 6-16,Jirina,Relichova,DraIV 6,Moravia,CZE,-51.3241,-44.0696,-27.0956,-24.8801,20.1349,-17.7571,-2.6292,-4.2948,4.2283,17.0729,-0.4014,-3.1686,0.3576,6.7755,0.6207,-0.0375,10.7473,-3.8436,-4.2552,-2.8491
313,173,207,47.3833,5.31667,MIB-22,Valerie,Le Corre,MIB,Western Europe,FRA,18.5525,-23.3626,27.4457,36.2902,11.7371,-6.0781,-27.7632,15.5435,-4.7029,-0.227,6.7695,-3.7324,6.5309,-10.1218,-5.5702,14.7632,1.9179,-5.6878,-0.2575,6.4042
315,357,462,46.6667,4.11667,TOU-A1-96,Fabrice,Roux,TOU-A1,Western Europe,FRA,24.0539,-25.0265,33.5259,37.3621,-1.3472,-16.576,38.4813,-9.8163,14.5761,-4.3512,-8.9357,3.232,-14.2871,2.4875,8.7671,-10.9057,3.507,-5.2615,9.64,11.8424
316,258,417,46.65,-0.25,PAR-3,Valerie,Le Corre,PAR,Western Europe,FRA,34.9322,-1.1582,32.216,-14.1548,-1.2165,-0.6977,8.2478,1.497,-13.5246,14.035,18.7108,-10.9037,10.1169,-2.531,-0.2268,4.7446,-6.998,-7.7237,5.0661,6.8686
317,374,255,46.6667,4.11667,TOU-H-13,Fabrice,Roux,TOU-H,Western Europe,FRA,21.6008,-16.1536,27.5119,31.407,7.609,-6.109,17.2864,-8.2759,19.6426,-5.2719,-9.6905,1.4528,-6.7439,2.7678,-14.251,-0.2398,-0.4996,-6.1305,-13.5662,-3.5102
318,94,560,47.7,6.81667,LAC-3,Valerie,Le Corre,LAC,Western Europe,FRA,43.8009,0.301,32.0438,-32.3174,4.7277,-3.3353,1.0361,-1.2401,-8.514,6.4057,14.785,-2.5231,0.296,3.4095,9.6589,-3.3147,1.6749,-7.847,-4.2997,11.8098
321,1859,513,43.595,-86.2657,MNF-Pot-48,Diane,Byers,MNF-Potter,Midwest,USA,53.5688,8.2428,-47.116,0.2523,5.3733,-3.2538,-11.1157,9.806,1.2096,1.7707,31.2983,-17.0036,-2.636,40.2359,17.0528,18.8635,3.7738,-6.3001,-10.7978,-27.5666
322,6188,622,55.7683,14.1386,TDr-1,Mattias,Jakobsson,TDr,S Sweden,SWE,-36.9399,-15.0278,-16.4429,-11.355,-15.0905,4.1214,10.4338,13.4682,-7.0055,-9.695,9.9683,12.4681,-17.6689,-3.6772,8.8594,-1.485,11.1567,13.8876,-10.894,0.6174
323,5207,519,51.3,0.4,UKSE06-429,Eric,Holub,Hadlow,England,UK,52.0489,-4.1039,48.7078,-47.9134,12.1016,-5.1957,-7.8822,-32.1087,-27.5264,-0.0673,28.1708,-9.0421,29.2693,-10.3512,8.6033,-31.1074,-26.5824,58.7128,-15.7793,-16.7038
324,6448,524,49.3853,16.2544,ZdrI 2-24,Jirina,Relichova,ZdrI 2,Moravia,CZE,-55.5055,-44.7952,-28.2392,-24.013,21.5991,-16.0796,-0.0941,-5.1482,2.691,15.6278,0.4674,-3.9184,6.0859,4.9536,5.3059,-3.3174,-2.5866,-7.0318,2.032,1.6243
325,8312,1261,50.5,7.5,Is-0,Albert,Kranz,Is,Western Europe,GER,0.2017,-10.1807,0.1192,12.2562,-17.5273,29.4678,4.0102,6.3298,-7.3972,14.3735,9.7721,-1.5915,-5.6373,-2.7713,21.1377,3.8695,-19.1175,-5.2262,10.1422,-2.6135
326,8313,781,49,15,Jm-0,Albert,Kranz,Jm,Eastern Europe,CZE,-41.0558,-36.0577,-15.8121,-7.8492,15.7084,-8.3408,-3.5344,-3.854,5.2238,-2.286,-8.9375,-3.5631,3.7949,6.3818,-4.3996,0.6373,0.2315,2.3654,-6.2024,1.1152
327,8334,1051,55.71,13.2,Lu-1,Albert,Kranz,Lund,S Sweden,SWE,-28.9492,-11.5362,-6.1982,-10.7579,1.1534,2.9114,5.9192,-3.8682,2.3555,15.0494,-0.2433,-4.7753,-11.0053,-14.5651,-12.961,-12.889,-3.5155,-3.7219,0.6949,7.7967
328,8337,777,44,12.37,Mir-0,Albert,Kranz,Mir,,ITA,20.8989,-20.7388,22.9878,5.5284,0.6874,-7.8153,18.3594,0.8684,-2.7377,-0.2346,1.4596,-5.1234,6.2359,1.6951,10.7796,13.5187,-7.4297,8.2456,8.9332,2.8137
330,8357,1231,41.5,2.25,Pla-0,Albert,Kranz,Pla,Southern Europe,ESP,12.4095,-5.2955,25.4661,14.7378,-3.155,-12.2371,33.0156,4.9415,-3.1749,2.1543,-9.9007,-24.6319,18.6591,12.1921,-17.6458,31.2473,-10.9551,12.5464,44.2406,-6.9369
331,8366,911,50.5,8.5,Rd-0,Albert,Kranz,Rd,,GER,-20.0978,-17.9405,-4.32,9.7139,-15.015,42.9973,-2.8771,0.2244,7.7345,-12.166,-2.9462,25.8892,-14.9767,-31.5453,12.7869,-8.7579,-17.9153,1.1766,22.1811,19.735
332,8411,1190,50.5,8.5,Rd-0,Albert,Kranz,Rd,,GER,-20.0668,-18.149,-4.4783,9.7083,-15.028,42.7078,-2.8783,0.2701,7.5805,-11.9259,-2.96,25.9894,-15.0844,-31.6132,12.9286,-8.7682,-17.9108,1.1979,22.2351,19.8814
333,8388,629,52,36,Stw-0,Albert,Kranz,Stw,Eastern Europe,RUS,-47.7876,-13.6352,-12.8486,-9.1025,6.0137,0.9188,7.7096,10.3638,-7.5793,-29.6246,-2.5741,-18.3217,-6.3923,-4.609,5.3523,-4e-04,-2.8014,0.0479,-1.6826,-2.2006
334,8395,1086,45,7.5,Tu-0,Albert,Kranz,Tu,,ITA,-12.7097,-27.6233,0.5528,10.4573,1.4818,13.2308,5.7719,3.3233,-3.8682,6.1809,8.4875,9.377,-10.2105,-33.9471,-7.4733,4.6974,-10.5355,-18.1706,6.9673,18.9286
335,7014,772,56.5459,-4.79821,Ba-1,Albert,Kranz,Black Mount (Ba),Northern Europe,UK,15.8998,-14.1322,-5.3141,22.4045,-3.3771,26.3732,-4.8907,2.1819,0.0404,4.1523,10.4149,3.9974,-0.3551,12.2828,12.1644,6.1704,-17.3673,4.6861,0.6466,-9.7876
336,7035,1161,48,19,Blh-2,Albert,Kranz,Blh,Eastern Europe,CZE,-53.424,-29.0647,-17.8653,-16.2738,6.0792,-6.174,4.3653,-0.0016,-4.3443,-18.9985,-2.0419,4.416,-4.8957,1.6605,16.9388,-4.7978,-2.1054,-4.7023,11.023,2.1509
337,6810,812,41.2816,-86.621,KNO-11,Joy,Bergelson,Knox,Midwest,USA,51.4152,3.9369,-42.3465,27.8295,-1.9766,11.6792,7.5381,-8.7274,8.2194,7.8895,5.5402,4.1507,-12.9277,1.1445,-5.6942,5.5362,3.6035,2.817,-2.1466,3.8601
338,7498,726,50.35,-3.5833,PHW-28,Paul,Williams,Dartmode,Northern Europe,UK,21.544,1.406,14.2829,-3.2418,-8.443,-2.3346,13.0545,4.1041,-6.3243,14.4803,7.7377,4.4836,7.0247,-1.8156,0.0272,-3.6899,1.2384,-10.6575,5.6459,-2.0357
339,7506,633,48.6103,2.3086,PHW-35,Paul,Williams,Bretagny Sur Orge,Western Europe,FRA,30.4039,-3.2548,21.7391,8.5775,2.4537,-6.1331,12.8999,-5.3738,-11.2108,-2.4819,-1.5001,8.9107,1.3538,6.6642,-1.2395,3.6321,6.5148,10.2253,-1.1358,3.1413
340,7390,795,51.9666,5.6666,Wag-3,Maarten,Koornneef,Wag,Western Europe,NED,5.47,15.5236,3.444,-5.3503,-17.2235,1.4938,15.6865,12.7632,0.7341,25.6458,13.1944,-2.89,-14.4942,2.0772,3.4704,-10.6706,13.1285,-15.0612,21.7352,-0.2264
341,7284,1318,44.7203,22.3955,Ors-2,Gallia,Butnaru,Ors,Eastern Europe,ROU,-15.0217,-13.8486,2.1314,1.3378,2.078,-1.9769,16.092,8.451,-9.9215,-13.3014,-3.1458,-10.248,-5.0208,-9.3253,4.6288,5.3958,2.4612,8.7501,1.3378,2.2532
342,7081,859,40.2077,-8.42639,Co,George,Redei,Co,Southern Europe,POR,3.574,-0.3557,19.3691,7.9492,-3.5172,-1.2319,18.0322,2.3082,-0.9705,4.5213,3.5343,-12.7807,7.498,-3.4751,-1.2356,10.147,-0.6026,13.2739,20.4708,-6.1842
343,8243,832,43.7703,11.2547,PHW-2,Paul,Williams,Florence,,ITA,17.9384,-22.2702,19.5186,5.3837,1.9452,-8.566,16.0951,4.1578,-11.5874,4.8038,3.4653,-8.7762,4.5947,1.9222,5.1349,11.5161,-7.8892,8.7001,2.3439,4.3391
344,8245,594,47,-122.2,Seattle-0,Rick,Amasino,Seattle,Pacific Northwest,USA,49.0693,-2.2573,29.8907,-30.0854,10.098,-4.391,-5.7498,-1.2736,-17.1742,-16.1519,25.7664,-17.6649,25.8501,33.3876,26.6793,-11.4104,-9.8915,2.7081,-3.9614,-17.9747
346,7033,757,41.3599,-122.755,Buckhorn Pass,Angus,Murphy,Buckhorn Pass,Northern California,USA,103.0218,46.0209,-126.8601,5.891,5.5808,-19.693,2.2914,10.7693,12.7753,4.4599,8.7619,-5.7113,-5.2755,1.6316,-17.6838,-1.4726,-0.2058,-0.671,-1.0249,9.8611
348,2150,915,42.148,-86.431,Paw-3,Diane,Byers,Paw,Midwest,USA,56.8798,10.3348,-58.5491,9.8698,9.5784,-4.7326,-5.7139,-10.493,11.4339,-8.9033,-3.5066,16.4183,31.2668,-4.1188,12.6716,0.3808,5.4902,13.9747,-2.0828,3.0366
34,100000,136,NA,NA,Wil-1-Dean-Lab,Magnus,Nordborg,Wil,,LTU,-43.9619,-16.4744,-18.9034,-9.393,-0.9353,12.991,4.1213,10.6508,-1.2736,-30.0201,0.9864,-20.667,-2.9628,3.0284,-6.1972,1.598,11.3063,8.5586,-12.657,16.229
52,8266,184,55.86,13.51,Boo2-1,Magnus,Nordborg,Boo2,S Sweden,SWE,-30.1992,2.059,-3.2197,-10.5887,-39.2114,-5.957,-2.2682,9.6536,-9.0782,-18.9491,8.5864,39.5445,14.6663,27.154,-17.281,1.6811,-21.4887,-6.8358,11.055,4.9413
54,6897,651,45,1.3,Ag-0,Albert,Kranz,Ag,Western Europe,FRA,15.4125,-9.9411,25.649,8.1434,-2.7564,-8.063,7.3412,-2.6726,-10.789,1.4726,9.2835,-0.1025,3.4794,-1.1692,0.4006,3.3134,-2.0452,9.339,-0.9604,7.6656
55,6898,767,51.2167,4.4,An-1,Albert,Kranz,An,Western Europe,BEL,21.9819,2.3762,11.3083,1.0053,-3.9765,8.615,5.0673,1.7694,-11.9602,9.5605,7.9604,0.9278,9.9414,-1.0259,-0.1012,-9.6752,2.1539,3.6378,-0.3536,-13.2629
56,5837,549,49.4013,16.2326,Bor-1,Jirina,Relichova,Bor,Moravia,CZE,-48.7399,-42.3282,-25.8856,-21.0733,15.3443,-8.5415,1.0989,-3.1146,-7.5271,5.8816,-1.8594,-5.1205,1.6506,13.6534,4.2196,-8.2551,0.4399,0.8956,-3.9321,3.2227
60,6907,691,51.4083,-0.6383,CIBC-17,Mick,Crawley,CIBC,Northern Europe,UK,14.4246,6.458,6.8392,-0.4586,-11.1738,2.6875,15.051,-1.7806,-7.2695,10.9703,12.5404,3.234,-18.6142,-4.3578,-1.7813,-17.1108,16.4086,-9.1703,2.1006,7.635
61,7438,526,61.36,34.15,N13,Andy,Savushkin,Konchezero,,RUS,-43.6847,6.4546,-7.1981,-2.332,2.214,6.8931,9.8218,18.6988,-9.6082,-48.2674,-4.634,-37.9171,-10.5384,-8.5691,7.4656,-5.4603,8.322,9.1597,4.2905,0.7383
62,6910,545,37.3,15,Ct-1,Albert,Kranz,Ct,Southern Europe,ITA,-30.3138,-27.3132,-3.5921,-0.6595,13.691,-5.8092,7.2964,2.3832,-0.4436,-6.1337,-10.8038,-15.6733,9.1433,2.1337,0.7627,-12.5008,-5.8054,-8.9787,-3.4537,-8.402
63,6913,447,62.877,18.177,Eden-2,Magnus,Nordborg,Eden,N Sweden,SWE,-62.4613,101.4106,14.6391,12.768,44.9332,-1.6924,-7.1056,-17.4006,0.0574,0.9001,5.1646,18.8673,-6.5051,1.0889,13.8456,2.8219,-0.939,-13.4183,2.5145,3.1834
64,6914,461,55.9494,-3.16028,Edi-0,Albert,Kranz,Edi,Northern Europe,UK,14.318,12.2111,10.7027,1.1004,-15.0273,4.3628,14.3886,3.0337,-3.1047,12.3754,10.381,5.2687,-5.8071,-4.6752,-1.2066,-8.5676,15.9474,-9.252,13.6948,-3.8933
65,6918,465,63.0165,18.3174,Fab-4,Magnus,Nordborg,Fab,N Sweden,SWE,-57.0893,93.9798,11.3495,10.8285,48.108,-1.6438,1.0762,-14.1391,-0.8903,-3.6479,1.9092,-6.4455,-0.5845,31.748,-5.5846,-0.8292,6.3094,4.6069,-1.2025,9.2631
66,6919,579,50.3,8,Ga-0,Albert,Kranz,Ga,Western Europe,GER,-27.3142,-23.1653,-6.0378,-0.2375,7.862,-6.9994,6.0549,3.4264,-2.5546,-4.6033,-8.2263,-4.5729,-2.2431,1.335,5.3972,-3.8555,4.7212,-1.6531,-3.8374,-0.8571
67,8214,591,49,2,Gy-0,Albert,Kranz,Gy,Western Europe,FRA,42.359,3.7498,35.3693,-30.5557,0.8634,-3.9333,-2.0211,-14.1908,-12.301,0.618,15.9422,-0.0029,-1.4735,-3.423,-5.6909,-2.1987,-2.9934,1.441,-4.7245,-0.2762
68,6924,494,51.4083,-0.6383,HR-5,Mick,Crawley,HR,Northern Europe,UK,51.5231,-2.539,48.0739,-52.8167,11.9075,7.1802,-19.8756,6.5495,36.9369,10.2397,3.7952,-6.7052,-24.3167,-16.5269,12.6069,4.8752,-15.2522,-2.1452,8.6266,43.3514
69,8424,509,35,77,Kas-2,Shauna,Somerville,Kas,South Asia,IND,-40.9046,13.3234,-7.7599,-0.6913,6.6225,11.2799,10.9953,22.4059,-17.5441,-57.1706,-3.5467,-50.5417,-15.1159,-11.2738,10.3311,0.403,9.6852,3.1846,9.4982,-7.1602
70,6926,539,44.46,-85.37,Kin-0,Albert,Kranz,Kin,Midwest,USA,49.552,-2.359,30.5025,-29.6033,9.775,-4.3347,-5.9778,-1.6926,-17.5301,-16.6537,25.8514,-17.3693,25.8189,33.9763,26.9537,-12.3433,-10.0234,2.8716,-3.9348,-17.7699
71,6928,370,41.2816,-86.621,Kno-18,Joy,Bergelson,Knox,Midwest,USA,39.586,-3.6544,-15.387,15.3768,7.3079,-14.8662,9.5363,6.1941,3.1637,1.1381,-1.2594,-1.2009,-5.9508,-9.4583,-25.5334,-1.1831,-6.8652,15.9736,4.9611,23.8434
72,6933,627,41.59,2.49,LL-0,Albert,Kranz,Ll,Southern Europe,ESP,4.9278,-10.1888,26.699,18.8977,3.1945,-8.2072,31.2147,-7.1645,2.7481,0.2483,-7.8979,-26.1222,2.581,1.3035,-32.3022,33.4952,-4.4409,22.6075,43.0303,-5.0552
73,7520,537,49.38,16.81,Lp2-2,Ivo,Cetl,Lp2,Moravia,CZE,-53.7558,-41.7964,-20.6263,-11.7378,13.5737,1.1613,-8.1227,-6.9098,5.8322,2.8158,-6.2832,-0.8153,-7.3253,-9.1704,-7.1703,-3.0437,-3.1286,-2.015,0.4242,-0.6853
74,7521,555,49.38,16.81,Lp2-6,Ivo,Cetl,Lp2,Moravia,CZE,-49.433,-37.9546,-24.4079,-8.1036,13.6807,-1.0982,-0.9144,-4.1361,8.7431,3.6594,-9.5198,1.0114,-6.5017,-7.9377,-6.2509,2.0612,-0.1038,3.1298,1.8072,-3.8791
75,6936,429,46,3.3,Lz-0,Albert,Kranz,Lz,Western Europe,FRA,22.9116,-14.8506,22.4372,22.002,7.4463,-5.7228,16.5743,-5.2281,-4.8754,0.1674,-4.2531,5.0717,4.1763,9.5595,0.8509,7.4822,9.4528,4.5888,-4.7265,0.6085
76,7522,321,44.15,9.65,Mr-0,Albert,Kranz,Mr,Southern Europe,ITA,-15.9787,15.1455,11.4456,2.6907,1.1296,0.2643,17.7521,5.1271,-0.987,-6.3658,-6.1586,-20.6921,4.2449,-5.7117,-4.4333,12.7955,7.6298,21.5202,5.4876,-4.0828
77,6937,583,49,9.3,Mrk-0,Albert,Kranz,Mrk,Western Europe,GER,0.4515,-24.3234,9.7891,19.3683,0.7513,-3.3702,16.7855,2.9165,2.7477,7.256,-3.861,-5.684,4.9445,5.4659,10.1073,9.7122,-2.3117,-1.3333,-1.121,2.7313
78,6939,553,32.34,22.46,Mt-0,Albert,Kranz,Mt,Cyrenaica (also Kyrenaika),LIB,3.8066,-14.4366,-15.8245,18.0928,-11.5938,40.6703,-2.9317,3.0426,2.3558,10.9861,4.3036,-2.1177,5.5552,15.8572,42.2063,0.0961,-23.9919,0.7745,4.2124,-6.9217
80,6900,650,63.324,18.484,Bil-5,Magnus,Nordborg,Bil,N Sweden,SWE,-48.2386,77.9741,13.4335,9.2815,26.3489,-1.0421,-0.3289,-0.1464,0.6735,7.6555,-15.4806,9.0312,-7.7826,-11.4712,2.7503,14.2742,-32.1735,-9.9978,-14.9659,-11.0079
81,6901,777,63.324,18.484,Bil-7,Magnus,Nordborg,Bil,N Sweden,SWE,-48.2612,78.1687,13.8243,9.2832,26.3972,-1.3502,-0.1137,0.2212,0.6582,7.6677,-15.4458,8.9464,-7.7349,-11.4328,2.7437,14.1446,-32.2508,-10.1369,-14.9335,-11.0723
82,6908,861,51.4083,-0.6383,CIBC-5,Mick,Crawley,CIBC,Northern Europe,UK,40.3523,-1.425,40.3872,-31.3522,3.1622,1.0263,-7.9232,-11.9937,1.1793,-2.933,13.476,1.3718,2.9294,1.7035,0.9822,-5.1643,-3.0434,-0.3902,-6.9732,-0.9156
83,6009,806,62.877,18.177,Eden-1,Magnus,Nordborg,Eden,N Sweden,SWE,-59.4157,107.2891,14.2532,16.2381,44.3101,-1.9006,-9.0555,-19.7354,3.3801,-3.6279,5.8839,13.6724,-4.4845,5.7178,12.3465,1.0407,4.7418,-9.4725,5.0953,3.1579
84,6915,532,50.3,6.3,Ei-2,Albert,Kranz,Ei,Western Europe,GER,3.7113,-19.3321,8.3429,19.9132,-5.3986,17.4911,-5.1453,5.4696,-3.2263,11.1912,8.662,7.7576,-13.1468,-4.6833,-12.2169,7.7031,-19.8488,5.8781,-5.5145,-2.1505
85,6917,423,63.0165,18.3174,Fab-2,Magnus,Nordborg,Fab,N Sweden,SWE,-58.9255,94.8451,10.0632,11.7875,46.2271,3.1045,0.5909,-12.6273,-1.3662,-3.2233,-1.21,-5.3115,1.0754,28.2836,-4.1197,-1.8282,2.0409,1.6659,-4.5268,8.827
86,6920,632,51.5338,9.9355,Got-22,Gerhard,Robbelen,GOT,Western Europe,GER,-3.8657,34.0091,6.5901,13.6557,-23.4632,12.8559,11.324,18.836,-7.3503,13.542,-7.7162,9.6169,9.1719,-2.1032,-6.3746,-25.4284,14.3197,16.3719,-13.3647,-3.5175
87,6922,697,50.3,8,Gu-0,Albert,Kranz,Gu,Western Europe,GER,2.0006,-11.4532,-14.8947,24.4106,-3.3335,44.2788,-8.0389,-2.5805,11.5307,5.3571,-2.1554,10.8861,-13.0925,0.6112,11.7296,-8.0702,-7.8218,13.6506,2.549,-17.8675
88,6923,605,51.4083,-0.6383,HR-10,Mick,Crawley,HR,Northern Europe,UK,56.7115,0.6899,55.4139,-67.4304,21.0632,15.0905,-21.532,24.4967,49.9728,-14.0858,-18.6535,4.8258,-10.1806,14.1889,-5.4595,3.3392,1.1314,0.9907,0.3157,-13.0376
89,6927,628,41.2816,-86.621,Kno-10,Joy,Bergelson,Knox,Midwest,USA,103.261,46.1581,-127.3779,6.3077,5.6687,-19.6737,2.4099,10.229,12.9486,4.6019,8.694,-5.5972,-5.3369,1.8903,-17.509,-1.6108,-0.2387,-0.4616,-1.026,10.0897
90,6929,580,38.48,68.49,Kondara,Igor,Vizir,Kondara,Central Asia,TJK,-44.4282,13.7159,-8.5273,-1.786,10.0804,9.51,7.3347,25.4033,-21.8599,-66.745,-2.56,-59.1698,-20.2099,-10.4475,13.4741,-0.8991,13.9623,2.5018,6.0296,-3.1336
91,6930,474,49.5,73.1,Kz-1,Ihsan,Al-Shehbaz,KZ,Central Asia,KAZ,-43.0596,12.6903,-4.9607,-1.4314,7.8149,8.4145,9.4919,22.3841,-13.3922,-50.2863,-4.0812,-42.1703,-16.0033,-12.5209,10.3718,-3.3668,10.8633,7.496,3.5926,-3.1655
92,6940,951,50.3,8.3,Mz-0,Albert,Kranz,Mz,Western Europe,GER,-9.524,-25.091,0.7344,15.2182,-5.8718,41.5457,-3.2188,-6.9031,-2.2407,8.0735,4.6961,3.8394,-8.8286,-10.9277,8.6921,-2.8995,-13.8285,1.0679,5.4405,0.1711
93,6942,741,50,10,Nd-1,Eric,Holub,Nd,,SUI,-0.8618,-18.6042,-1.5751,12.0807,-10.7971,35.6223,8.0278,-5.0443,-7.5341,4.9765,-1.8717,9.4918,-7.3134,-0.4966,2.3814,6.6938,-9.3917,6.1798,9.2026,-6.276
94,6943,510,51.4083,-0.6383,NFA-10,Mick,Crawley,NFA,Northern Europe,UK,42.3606,-0.7337,41.0759,-49.7565,10.1596,12.7413,-11.6592,6.9478,28.2934,-7.9464,-9.9495,4.251,-8.2828,-3.9846,-14.4428,3.3185,-1.3929,-7.8259,-6.4104,5.4613
95,7518,573,56.1509,15.7735,OMo2-1,Magnus,Nordborg,OMo2,S Sweden,SWE,-25.3265,4.9575,-4.1847,-7.233,-21.0466,2.7846,8.5986,27.2607,-4.1788,-6.2798,2.4565,2.6491,-1.6485,-0.7604,8.3143,8.8209,11.5372,-0.4485,-5.6945,7.9917
96,6946,468,60.23,6.13,Oy-0,Albert,Kranz,Oy,Northern Europe,NOR,-14.5151,-3.6897,-4.3008,-1.1325,-20.7133,17.2371,12.9252,15.319,-5.7312,10.2886,10.1332,8.2673,-6.9767,6.2407,10.8924,-8.6314,1.0643,5.7485,2.6239,2.6679
97,8213,699,43.25,-6,Pro-0,Joy,Bergelson,Pro,Southern Europe,ESP,18.7844,9.3516,32.5963,-5.6931,-5.4285,-4.7501,6.272,-9.4235,-4.4799,3.1823,9.2905,-2.4082,6.3935,-7.7216,-10.5064,0.5767,4.7021,0.4801,-2.2026,-0.566
98,6951,527,49.42,16.36,Pu2-23,Ivo,Cetl,Pu2,Eastern Europe,CZE,-51.7846,-33.2796,-20.14,-13.2757,10.7027,-9.4017,2.7602,3.549,-2.5557,-3.7922,-0.4594,-0.0682,-0.9553,2.4325,7.5392,-0.6351,6.7419,1.3642,3.54,4.8472
99,6958,604,46,3.3,Ra-0,Albert,Kranz,Ra,Western Europe,FRA,21.7747,-15.7859,25.1047,21.2187,5.2333,0.6328,14.3532,-8.1207,-0.5987,-1.8756,-10.5933,9.944,-1.5788,1.6243,-9.5629,0.4734,1.849,6.7947,-4.5828,0.9491
1251,7305,627,53.476,10.6065,Pt-0,Albert,Kranz,Pt,,GER,-20.9686,4.8638,-3.6255,1.2957,-23.6082,13.4389,4.5544,5.8522,-6.6213,9.0096,3.6428,1.3402,-10.6759,-7.6317,0.2108,-8.4444,7.176,3.8817,-3.4607,-7.4484
1252,7376,1055,45,7.5,Tu-1,Albert,Kranz,Tu,,ITA,3.708,-5.9954,5.9485,13.1041,-20.296,26.876,6.5989,6.5369,-4.8616,20.1156,4.4436,-7.5469,-10.3807,-5.3928,18.742,2.3743,-7.8966,-10.3247,8.6172,-0.4568
1253,7386,641,50.1946,8.74639,Vi-0,Albert,Kranz,Vi,Taunus Mountains,GER,6.5818,-19.0424,-14.9094,17.5209,-7.2785,45.5288,-6.3885,-8.9754,6.0086,-0.3873,1.1581,4.8851,-1.9117,-4.8936,15.2844,0.2347,-19.2865,8.1142,9.0012,-6.9605
1254,7404,554,52.6,10.0667,Wc-1,Albert,Kranz,Wc,Western Europe,GER,-13.0794,-5.8764,-13.6997,-2.1879,-21.7043,20.4477,11.0785,17.8365,-10.3084,22.7449,4.6576,-7.1245,-8.872,-6.4857,13.4547,-8.6503,-8.2308,3.9959,1.1783,-1.44
1255,7403,625,47.25,8.26,Wei-1,Eric,Holub,Wei,Western Europe,SUI,0.3074,-26.5558,6.1451,15.0173,5.2151,-3.139,8.3048,4.9801,1.5584,6.5711,-3.447,-6.9395,13.7348,7.7305,11.0399,5.3584,-4.8465,-2.553,1.4969,-3.213
1256,7457,746,56.25,34.3167,Rld-2,Eric,Holub,Rsch,,RUS,-31.9982,-8.522,-11.4401,3.5498,-5.2316,21.4438,3.9795,18.8953,2.0168,-29.2227,5.6659,-2.0154,-12.1841,-13.0416,22.576,-6.1946,-8.107,5.0979,15.6708,13.3405
1258,7463,467,NA,NA,Sn(5)-1,Igor,Vizir,UNKNOWN,,UNK,-49.3897,-45.3066,-24.8326,-11.7447,19.9176,-3.2615,-11.7568,-12.0762,8.0075,9.2848,-4.6383,2.6776,-3.5712,-5.1965,-10.0582,1.088,-7.2425,-0.3608,1.5207,-1.338
1259,7015,556,41.6833,2.8,Bla-1,Albert,Kranz,Bla,Southern Europe,ESP,7.8307,-3.9403,20.9156,12.5325,-2.0511,-12.8596,28.4999,10.0556,-1.8092,9.8848,-4.7292,-26.106,11.4118,13.9552,-18.8511,37.3414,-8.2716,16.0925,38.6764,-2.0659
1260,7024,527,41.6833,2.8,Bla-6,Albert,Kranz,Bla,Southern Europe,ESP,9.3769,-1.1126,24.3612,12.2194,0.3014,-10.605,28.4852,7.4309,-4.3456,8.3218,-4.2217,-27.1714,12.9814,13.9119,-19.4654,34.7998,-6.3089,13.7117,36.3212,-2.2753
1261,7079,729,40.12,-8.25,Co-3,Albert,Kranz,Co,Southern Europe,POR,10.6534,-6.4404,14.141,11.6444,1.4794,-2.3532,14.0373,3.7388,-7.9017,-2.5716,7.1139,-9.5919,6.8786,4.3958,2.701,14.4133,2.9651,15.5966,7.4017,-4.0752
1262,7152,950,51.5338,9.9355,Go-2,Albert,Kranz,Go,Western Europe,GER,0.5922,-10.8949,-10.2369,11.6487,-12.8696,22.1835,10.0407,13.5029,0.3515,16.8417,-1.9273,5.7528,-8.7945,7.2872,28.7847,-2.772,-9.6478,-6.8305,7.8673,-11.5115
1263,7297,617,48.5479,9.11033,Pf-0,Albert,Kranz,Pf,,GER,4.0155,-12.9201,-16.1848,18.5885,-11.0996,42.541,-1.1628,3.86,8.2125,3.5935,3.922,4.8274,15.0615,27.6289,20.9814,6.8507,-18.8217,-5.2442,11.277,15.6725
1264,7381,819,48.0333,7.7667,Uk-4,Albert,Kranz,Uk,Western Europe,GER,-13.6072,-32.274,3.3994,5.9311,9.7028,5.3528,5.6567,-0.2343,-0.6633,-2.385,-5.738,0.2727,8.9575,-20.6487,-9.2533,0.4684,0.3266,6.4369,6.5273,3.0012
1265,7413,611,54.6833,25.3167,Wil-2,Albert,Kranz,Wil,,LTU,-47.5722,-19.4469,-19.8807,-10.5654,-1.3898,11.2927,4.7239,12.3505,-2.0965,-31.9215,1.7941,-20.6964,-2.9803,3.9714,-4.751,1.7635,10.069,9.0632,-12.6319,16.8214
1266,7176,712,50.5,7.5,Is-1,Albert,Kranz,Is,Western Europe,GER,-5.0789,-26.4469,-6.2872,10.8053,-4.2542,30.7664,-2.4703,3.5746,0.5169,9.0861,-4.6629,6.9363,-6.2691,-17.9552,14.737,5.0022,-20.4314,3.2442,9.4574,-4.6139
