POPRES_ID	Source	Gender	Country_Self	Country_Mother	Country_Father	Country_MGF	Country_MGM	Country_PGF	Country_PGM	PrimaryLanguage	Wave	ContOrig	Region	Cluster	tagGPconsens	tagGPnodiscord	tagGP2_2	groups3	groups4	exRelated	exPCAout	FourGPequal	exNotEuro	exThinSwissUK	exMix
9113	Lausanne	M	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
9343	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
9362	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
9411	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
9426	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
9456	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Italian	4	European	European	European	Switzerland	Swiss-Italian	Switzerland	EuropeS	EuropeS	0	0	1	0	0	0
9489	Lausanne	F	Spain	Spain	Spain	Spain	Spain	Spain	Spain	Spanish	4	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	1	0	0	0
9524	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
9707	Lausanne	F	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
9754	Lausanne	F	Spain	Spain	Spain	Spain	Spain	Spain	Spain	Spanish	4	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	1	0	0	0
9763	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
9778	Lausanne	F	Switzerland	Spain	Spain	Spain	Spain	Spain	Spain	French	4	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	1	0	0	0
9838	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
9876	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Dutch	4	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
9887	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
9897	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
9953	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
10003	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
10049	Lausanne	F	Portugal	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	NA	0	0	0
10108	Lausanne	M	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
10138	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
10189	Lausanne	M	Hungary	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Hungary	Hungary	Hungary	EuropeE	EuropeNNE	0	0	NA	0	0	0
10340	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
10443	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
10465	Lausanne	F	Austria	Austria	Austria	Austria	Austria	Austria	Austria	German	4	European	European	European	Austria	Austria	Austria	EuropeC	EuropeC	0	0	1	0	0	0
10605	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	4	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
10716	Lausanne	F	Switzerland	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
10766	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
10841	Lausanne	F	Spain	Spain	Spain	Spain	Spain	Spain	Spain	Spanish	4	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	1	0	0	0
10916	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
10934	Lausanne	F	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
10948	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
11016	Lausanne	M	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
11021	Lausanne	M	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
11113	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
11126	Lausanne	M	Romania	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Romania	Romania	Romania	EuropeSE	EuropeSE	0	0	NA	0	0	0
11142	Lausanne	F	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
11311	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
11421	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
11433	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
11610	Lausanne	F	Greece	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Greece	Greece	Greece	EuropeSE	EuropeSE	0	0	NA	0	0	0
11648	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
11726	Lausanne	M	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
11731	Lausanne	M	Switzerland	Italy	Italy	Italy	Italy	Italy	Italy	French	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
11743	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
11806	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
11859	Lausanne	F	Switzerland	France	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
11906	Lausanne	M	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	French	4	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
11927	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
11931	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
11947	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Flemish	4	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
12019	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
12376	Lausanne	M	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
12437	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Italian	4	European	European	European	Switzerland	Swiss-Italian	Switzerland	EuropeS	EuropeS	0	0	1	0	0	0
12472	Lausanne	F	Serbia	Serbia	Serbia	Serbia	Serbia	Serbia	Serbia	Serbian	4	European	European	European	Serbia	Serbia	Serbia	EuropeSE	EuropeSE	0	0	1	0	0	0
12549	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
12561	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
12615	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
12668	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
12706	Lausanne	M	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
12802	Lausanne	F	Spain	Spain	Spain	Spain	Spain	Spain	Spain	Spanish	4	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	1	0	0	0
12887	Lausanne	M	Bosnia-Herzegovina	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	EuropeSE	EuropeSE	0	0	NA	0	0	0
13011	Lausanne	M	Slovakia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Slovakia	Slovakia	Slovakia	EuropeE	EuropeNNE	0	0	NA	0	0	0
13024	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
13048	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
13067	Lausanne	M	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
13106	Lausanne	M	Switzerland	Spain	Spain	Spain	Spain	Spain	Spain	Spanish	4	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	1	0	0	0
13148	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
13149	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
13173	Lausanne	M	Switzerland	Italy	Italy	Italy	Italy	Italy	Italy	French	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
13185	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
13298	Lausanne	M	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
13401	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
13419	Lausanne	M	Bosnia-Herzegovina	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Bosnia-Herzegovina	Bosnia-Herzegovina	Bosnia-Herzegovina	EuropeSE	EuropeSE	0	0	NA	0	0	0
13454	Lausanne	M	Spain	Spain	Spain	Spain	Spain	Spain	Spain	Spanish	4	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	1	0	0	0
13481	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
13510	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
13557	Lausanne	F	Albania	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Albania	Albania	Albania	EuropeSE	EuropeSE	0	0	NA	0	0	0
13565	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
13600	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
13676	Lausanne	M	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
13720	Lausanne	F	Spain	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	NA	0	0	0
13819	Lausanne	M	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
13877	Lausanne	F	Spain	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	NA	0	0	0
13883	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	4	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
13901	Lausanne	M	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
13906	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
13912	Lausanne	F	Hungary	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Hungary	Hungary	Hungary	EuropeE	EuropeNNE	0	0	NA	0	0	0
13917	Lausanne	M	Portugal	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	NA	0	0	0
13983	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
14023	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
14129	Lausanne	F	Ukraine	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Ukraine	Ukraine	Ukraine	EuropeNE	EuropeNNE	0	0	NA	0	0	0
14138	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
14170	Lausanne	F	Italy	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
14220	Lausanne	M	Spain	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	NA	0	0	0
14352	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
14363	Lausanne	F	Spain	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	NA	0	0	0
14411	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
14433	Lausanne	M	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
14457	Lausanne	M	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	4	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
14469	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
14540	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
14571	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
14617	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
14625	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
14664	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
14709	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
14744	Lausanne	M	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
14759	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
14798	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
14858	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
14893	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
14899	Lausanne	F	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
14986	Lausanne	F	Romania	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Romania	Romania	Romania	EuropeSE	EuropeSE	0	0	NA	0	0	0
15013	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
15045	Lausanne	F	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	Belgium	French	4	European	European	European	Belgium	Belgium	Belgium	EuropeW	EuropeW	0	0	1	0	0	0
15060	Lausanne	M	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
15097	Lausanne	F	Romania	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Romania	Romania	Romania	EuropeSE	EuropeSE	0	0	NA	0	0	0
15168	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
15174	Lausanne	M	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Netherlands	Dutch	4	European	European	European	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	1	0	0	0
15203	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
15426	Lausanne	F	Bulgaria	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Bulgaria	Bulgaria	Bulgaria	EuropeSE	EuropeSE	0	0	NA	0	0	0
15455	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
15480	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
15483	Lausanne	M	Italy	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
15496	Lausanne	F	Hungary	NA	NA	NA	NA	NA	NA	NA	3	European	European	European	Hungary	Hungary	Hungary	EuropeE	EuropeNNE	0	0	NA	0	0	0
15686	Lausanne	F	France	France	France	France	France	France	France	French	4	European	European	European	France	France	France	EuropeW	EuropeW	0	0	1	0	0	0
15770	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
15854	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
15901	Lausanne	M	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
15904	Lausanne	F	Switzerland	Italy	Italy	Italy	Italy	Italy	Italy	Italian	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
16109	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	German	4	European	European	European	Switzerland	Swiss-German	Switzerland	EuropeC	EuropeC	0	0	1	0	0	0
16114	Lausanne	F	Germany	Germany	Germany	Germany	Germany	Germany	Germany	German	4	European	European	European	Germany	Germany	Germany	EuropeC	EuropeC	0	0	1	0	0	0
16127	Lausanne	F	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	French	4	European	European	European	Switzerland	Swiss-French	Switzerland	EuropeW	EuropeW	0	0	1	0	0	0
16147	Lausanne	M	Italy	Italy	Italy	Italy	Italy	Italy	Italy	French	4	European	European	European	Italy	Italy	Italy	EuropeS	EuropeS	0	0	1	0	0	0
16236	Lausanne	F	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portugal	Portuguese	4	European	European	European	Portugal	Portugal	Portugal	EuropeSW	EuropeSW	0	0	1	0	0	0
